Date,Close/Last,Volume,Open,High,Low
12/16/2024,137.55,6573467,137.58,138.06,137.11
12/13/2024,137.43,6709920,137.95,138.095,137.29
12/12/2024,137.79,7081577,138.75,138.95,137.7243
12/11/2024,138.68,6168901,139.72,139.93,138.62
12/10/2024,139.00,7382815,139.17,139.52,138.19
12/09/2024,139.34,7434370,140.59,140.75,139.265
12/06/2024,140.56,5432813,141.34,141.6649,140.33
12/05/2024,140.92,5233992,142.65,142.77,140.885
12/04/2024,142.65,5727725,142.05,142.66,141.66
12/03/2024,142.03,4528073,142.98,143.22,141.555
12/02/2024,142.93,6217462,143.90,144.11,142.74
11/29/2024,143.99,3091515,143.40,144.26,143.40
11/27/2024,143.18,5561250,144.15,144.51,143.14
11/26/2024,143.71,6524874,143.37,143.965,142.83
11/25/2024,143.54,7411720,143.38,143.93,142.915
11/22/2024,142.65,7924330,141.06,142.69,140.93
11/21/2024,140.69,9677406,139.62,141.18,139.08
11/20/2024,138.95,6527692,139.13,139.28,137.9312
11/19/2024,138.80,5555054,138.06,139.16,137.82
11/18/2024,138.92,6414204,139.09,139.49,138.58
11/15/2024,139.11,6628806,139.37,140.21,138.75
11/14/2024,139.86,9977368,142.12,142.31,139.705
11/13/2024,142.26,6033427,142.11,143.06,142.07
11/12/2024,141.96,7161103,143.53,143.67,141.38
11/11/2024,143.19,8236970,142.89,143.715,142.86
11/08/2024,142.09,8270291,140.99,142.525,140.72
11/07/2024,140.58,10062800,141.83,141.89,140.39
11/06/2024,141.43,17738790,140.67,141.68,139.17
11/05/2024,136.10,7469389,134.33,136.13,133.99
11/04/2024,133.86,6744634,134.15,134.875,133.49
11/01/2024,134.01,7482335,134.51,135.24,133.975
10/31/2024,133.83,16640120,134.32,134.67,133.41
10/30/2024,135.39,10469060,135.02,136.12,134.79
10/29/2024,135.62,11192610,135.39,136.145,134.59
10/28/2024,135.80,7132173,136.08,136.40,135.76
10/25/2024,135.40,6399716,136.38,136.75,135.12
10/24/2024,135.76,6720484,136.49,136.49,135.37
10/23/2024,136.70,8480719,136.96,137.545,136.00
10/22/2024,137.10,8579700,138.17,138.275,136.39
10/21/2024,138.78,5216679,139.25,139.45,138.22
10/18/2024,139.27,4782065,139.21,139.33,138.43
10/17/2024,138.85,5065108,139.27,139.47,138.60
10/16/2024,139.25,8207845,138.40,139.55,138.335
10/15/2024,138.18,7808900,139.40,139.77,138.06
10/14/2024,139.25,6817631,138.39,139.32,137.85
10/11/2024,138.42,8764835,136.49,138.47,136.49
10/10/2024,135.99,5495633,136.15,136.365,135.53
10/09/2024,136.69,5064881,135.49,136.78,135.30
10/08/2024,135.48,4980573,135.70,135.90,134.96
10/07/2024,135.18,5737838,134.84,135.735,134.51
10/04/2024,135.51,5797673,135.63,135.92,134.27
10/03/2024,134.57,6361414,134.87,135.26,134.07
10/02/2024,135.26,5189889,135.26,135.78,134.69
10/01/2024,135.51,9398639,135.37,136.155,134.29
09/30/2024,135.44,5321281,134.83,135.565,134.04
09/27/2024,134.83,5859384,135.05,135.70,134.62
09/26/2024,134.64,6620703,135.06,135.47,134.465
09/25/2024,133.97,4422410,135.01,135.15,133.87
09/24/2024,134.60,7507910,134.01,134.64,133.70
09/23/2024,133.64,8284047,133.26,133.855,132.76
09/20/2024,133.18,10907550,133.08,133.455,132.44
09/19/2024,134.12,8957842,134.01,134.37,132.97
09/18/2024,131.85,9191596,132.17,133.67,131.65
09/17/2024,131.96,7820720,131.50,132.4275,131.215
09/16/2024,131.24,6400819,131.14,132.03,130.45
09/13/2024,130.57,7913827,129.82,131.06,129.56
09/12/2024,129.26,7012604,128.30,129.27,127.59
09/11/2024,128.27,7969929,127.73,128.43,125.11
09/10/2024,128.04,6270232,128.32,128.32,126.965
09/09/2024,127.82,7283338,126.96,128.33,126.92
09/06/2024,125.89,9567351,127.34,128.27,125.64
09/05/2024,127.18,8044545,128.41,128.56,126.465
09/04/2024,128.68,7809778,128.47,129.46,128.19
09/03/2024,128.55,9332550,130.81,131.02,128.055
08/30/2024,131.46,8348075,130.53,131.59,129.59
08/29/2024,130.07,8226169,129.76,131.20,129.10
08/28/2024,129.16,4336432,129.28,129.9501,128.51
08/27/2024,129.22,4000997,128.95,129.285,128.51
08/26/2024,129.14,6226603,129.56,130.00,128.87
08/23/2024,129.28,5887991,128.44,129.58,128.19
08/22/2024,128.00,6355618,128.38,128.67,127.595
08/21/2024,128.16,4989374,127.69,128.38,127.54
08/20/2024,127.39,6443293,127.68,127.85,127.005
08/19/2024,127.74,3483000,127.08,127.78,126.94
08/16/2024,126.97,5448648,126.99,127.33,126.4099
08/15/2024,127.15,5717499,126.65,127.51,126.30
08/14/2024,125.46,5506399,124.91,125.68,124.835
08/13/2024,124.95,7808313,124.23,125.05,123.34
08/12/2024,123.65,5733417,124.29,124.48,123.245
08/09/2024,124.28,5891407,124.10,124.53,123.00
08/08/2024,124.26,7976768,122.36,124.35,122.34
08/07/2024,121.46,8307803,123.20,124.23,121.39
08/06/2024,122.05,13732560,121.31,123.78,120.78
08/05/2024,120.60,20011990,120.38,121.84,119.165
08/02/2024,122.73,16916330,124.13,124.35,121.57
08/01/2024,125.49,17283230,127.54,128.56,124.725
07/31/2024,127.86,10947570,127.92,129.075,127.29
07/30/2024,126.45,7811181,126.62,127.34,125.935
07/29/2024,126.08,8946624,126.70,126.70,125.68
07/26/2024,126.30,10620820,125.60,127.185,125.39
07/25/2024,124.18,14738960,123.35,126.10,123.03
07/24/2024,123.19,11370790,125.28,125.53,123.065
07/23/2024,125.90,9433055,125.51,126.59,125.44
07/22/2024,126.14,8335023,125.46,126.23,124.48
07/19/2024,124.87,9955265,125.84,126.10,124.59
07/18/2024,125.56,9267893,126.54,127.81,125.38
07/17/2024,126.55,14511180,127.63,127.90,126.52
07/16/2024,128.19,15501440,125.44,128.31,125.425
07/15/2024,125.07,9680754,124.55,125.66,124.28
07/12/2024,124.18,10565180,124.18,124.905,123.869
07/11/2024,123.47,11119820,122.24,123.91,122.06
07/10/2024,121.92,6930874,121.01,121.955,120.76
07/09/2024,120.84,4617857,121.43,121.615,120.805
07/08/2024,121.37,7405651,121.56,122.21,121.00
07/05/2024,121.22,6367106,121.63,121.63,120.245
07/03/2024,121.66,5467693,121.36,122.10,121.15
07/02/2024,121.22,6789098,120.38,121.26,120.29
07/01/2024,120.56,10008560,122.44,122.69,120.29
06/28/2024,121.87,9796383,122.16,122.96,121.28
06/27/2024,121.82,4804094,121.81,122.045,121.38
06/26/2024,121.69,7350500,121.86,121.88,121.21
06/25/2024,122.02,11365650,122.97,122.97,121.445
06/24/2024,123.07,8650688,122.88,124.205,122.61
06/21/2024,122.97,8231075,123.21,123.28,121.92
06/20/2024,123.23,6350738,123.01,123.56,122.735
06/18/2024,123.15,8176569,122.46,123.16,122.225
06/17/2024,122.49,12522100,120.73,122.685,120.54
06/14/2024,121.15,15315750,121.33,121.33,119.66
06/13/2024,122.38,8056073,123.00,123.07,121.34
06/12/2024,123.17,11106940,123.14,123.885,122.63
06/11/2024,122.01,11216990,122.05,122.17,121.20
06/10/2024,122.71,6642646,122.15,122.88,122.09
06/07/2024,122.33,7036253,121.89,123.14,121.58
06/06/2024,122.20,6523878,122.79,123.09,121.715
06/05/2024,122.93,8666035,122.16,122.945,121.44
06/04/2024,121.70,10061460,121.75,122.23,121.01
06/03/2024,122.00,15241010,123.91,123.96,120.87
05/31/2024,123.51,9703498,122.32,123.56,121.3303
05/30/2024,122.03,7816700,121.36,122.115,121.33
05/29/2024,121.20,16725410,121.90,121.99,121.10
05/28/2024,122.94,8525837,124.41,124.41,122.525
05/24/2024,124.46,7556872,124.30,124.73,123.785
05/23/2024,123.83,9078387,125.61,125.68,123.595
05/22/2024,125.31,7910476,124.97,125.63,124.63
05/21/2024,125.16,6010008,125.34,125.36,124.835
05/20/2024,125.57,4337686,125.36,126.03,125.24
05/17/2024,125.33,5714068,125.29,125.48,124.71
05/16/2024,125.19,7135961,125.72,125.96,125.14
05/15/2024,125.94,8404115,125.78,126.025,125.555
05/14/2024,125.12,5105853,125.39,125.61,124.845
05/13/2024,125.15,5946868,125.96,126.10,125.08
05/10/2024,125.68,6038502,126.14,126.22,125.44
05/09/2024,125.59,6681974,124.59,125.59,124.45
05/08/2024,124.35,5062545,123.61,124.515,123.59
05/07/2024,124.35,5244265,124.24,124.71,124.03
05/06/2024,124.01,7157439,123.58,124.105,123.47
05/03/2024,122.77,9068460,123.07,123.21,122.20
05/02/2024,121.92,11999710,121.80,122.155,120.56
05/01/2024,121.22,15569520,121.33,122.845,120.92
04/30/2024,121.52,15476010,123.30,123.48,121.47
04/29/2024,123.48,6339754,122.91,123.59,122.865
04/26/2024,122.66,6958081,122.15,123.03,122.13
04/25/2024,122.46,10321250,121.41,122.75,120.60
04/24/2024,122.09,11063930,122.96,123.18,121.065
04/23/2024,123.07,9869962,122.24,123.235,122.06
04/22/2024,121.38,10484900,121.20,122.185,120.63
04/19/2024,120.47,10832190,120.95,121.62,120.17
04/18/2024,120.69,9195781,121.69,122.185,120.505
04/17/2024,121.11,11084190,122.42,122.45,120.36
04/16/2024,121.74,11046170,121.98,122.32,121.12
04/15/2024,122.02,10374510,124.58,124.76,121.65
04/12/2024,122.90,11604280,123.45,123.89,122.38
04/11/2024,124.23,8228823,124.15,124.735,123.2036
04/10/2024,124.09,14119550,123.61,124.47,123.18
04/09/2024,125.16,9042275,125.62,125.96,123.725
04/08/2024,125.45,6096168,125.85,126.06,125.36
04/05/2024,125.67,10718640,124.35,125.995,124.29
04/04/2024,123.95,10659800,125.87,126.39,123.58
04/03/2024,125.05,7589921,124.32,125.395,124.32
04/02/2024,124.41,11049430,124.49,124.90,124.15
04/01/2024,124.99,6905416,126.09,126.16,124.91
03/28/2024,125.96,7287003,126.10,126.29,125.72
03/27/2024,125.94,7162947,124.75,125.95,124.68
03/26/2024,123.95,7292864,124.40,124.73,123.895
03/25/2024,124.40,7658197,125.18,125.27,124.32
03/22/2024,125.21,6771120,126.00,126.095,125.175
03/21/2024,125.64,9965069,124.99,125.94,124.7854
03/20/2024,124.41,10400920,122.77,124.59,122.64
03/19/2024,122.93,8842389,121.93,122.94,121.86
03/18/2024,121.88,7178846,122.10,122.38,121.74
03/15/2024,122.04,10739950,121.53,122.53,121.47
03/14/2024,122.02,9684849,122.73,122.86,121.215
03/13/2024,122.54,8009280,122.02,122.815,122.02
03/12/2024,122.21,9125439,121.66,122.3275,121.10
03/11/2024,121.67,9179266,121.92,122.18,120.815
03/08/2024,122.30,10157150,122.86,123.50,121.955
03/07/2024,122.57,7936776,122.37,122.73,122.065
03/06/2024,121.59,8644890,121.44,122.2701,121.305
03/05/2024,120.96,11999050,121.69,122.02,120.45
03/04/2024,121.96,11886580,121.52,122.305,121.52
03/01/2024,121.52,10782480,120.96,121.59,120.61
02/29/2024,121.00,9662140,121.00,121.27,120.41
02/28/2024,120.63,8324040,120.10,120.94,119.995
02/27/2024,120.22,6275518,120.30,120.34,119.715
02/26/2024,120.04,7951384,120.21,120.48,119.91
02/23/2024,120.22,8757428,119.86,120.48,119.76
02/22/2024,119.59,10604360,118.82,119.81,118.74
02/21/2024,118.13,8873136,117.68,118.18,117.345
02/20/2024,117.66,7392099,117.62,118.04,117.38
02/16/2024,118.03,8740981,118.47,118.86,117.90
02/15/2024,118.74,11644330,118.00,118.805,117.83
02/14/2024,117.86,11889520,116.81,117.905,116.675
02/13/2024,115.92,13890800,116.11,116.14,115.09
02/12/2024,117.12,8383277,116.88,117.435,116.77
02/09/2024,116.95,10106030,116.93,116.96,116.295
02/08/2024,116.77,8532366,117.03,117.095,116.29
02/07/2024,116.75,7557092,116.37,117.10,116.315
02/06/2024,115.98,8722946,115.09,116.04,114.82
02/05/2024,114.95,9536697,115.12,115.36,114.30
02/02/2024,115.58,12830170,114.57,116.08,114.13
02/01/2024,114.81,13946120,113.60,114.835,112.98
01/31/2024,112.89,14462350,114.13,114.34,112.865
01/30/2024,114.21,8300023,113.36,114.37,113.36
01/29/2024,114.17,5849927,113.32,114.18,113.17
01/26/2024,113.43,7031104,113.73,114.11,113.11
01/25/2024,113.61,9899014,113.09,113.63,112.80
01/24/2024,112.53,9638754,113.69,113.71,112.47
01/23/2024,113.23,10275270,113.35,113.715,112.74
01/22/2024,113.32,9913128,112.84,113.61,112.84
01/19/2024,112.45,10355670,111.98,112.74,111.1003
01/18/2024,111.72,9060563,110.64,111.895,110.495
01/17/2024,110.23,7604700,110.19,110.94,109.95
01/16/2024,110.98,10834160,111.55,111.64,110.605
01/12/2024,112.11,6630984,112.50,112.745,111.67
01/11/2024,112.12,9081734,112.41,112.57,111.20
01/10/2024,112.38,9109285,111.83,112.52,111.725
01/09/2024,111.81,8452236,111.40,111.94,110.99
01/08/2024,112.16,10856070,111.13,112.16,110.635
01/05/2024,111.43,7888165,111.22,111.94,111.03
01/04/2024,111.30,10716010,111.36,112.235,111.23
01/03/2024,111.16,18631230,112.22,112.42,111.09
01/02/2024,112.84,8558812,113.23,113.94,112.49
12/29/2023,113.99,7936472,113.98,114.40,113.51
12/28/2023,114.13,8240788,113.97,114.37,113.82
12/27/2023,114.10,5894109,113.91,114.37,113.715
12/26/2023,113.93,5181566,113.22,114.195,113.05
12/22/2023,113.13,5500229,112.82,113.525,112.68
12/21/2023,112.59,6962110,112.23,112.635,111.72
12/20/2023,111.44,8329723,112.46,113.385,111.37
12/19/2023,113.27,5249451,112.72,113.39,112.65
12/18/2023,112.40,6977243,112.68,112.755,112.275
12/15/2023,113.02,13801080,112.90,113.38,112.4714
12/14/2023,113.17,15473910,112.50,113.44,112.345
12/13/2023,111.73,12976840,110.50,111.935,109.92
12/12/2023,110.50,6524590,110.16,110.725,109.80
12/11/2023,110.00,9380234,109.24,110.13,109.18
12/08/2023,108.96,7150079,108.66,109.49,108.62
12/07/2023,108.62,8457594,108.76,108.935,108.31
12/06/2023,108.52,8336286,108.53,109.17,108.35
12/05/2023,108.04,10056340,108.46,108.63,107.895
12/04/2023,108.92,11010880,107.89,108.97,107.89
12/01/2023,108.74,13279850,107.15,108.81,107.07
11/30/2023,107.05,14101560,106.09,107.11,105.76
11/29/2023,105.89,9101395,106.08,106.415,105.68
11/28/2023,105.49,7975998,105.89,106.375,105.34
11/27/2023,105.74,9157922,106.00,106.09,105.58
11/24/2023,106.34,4439216,106.12,106.54,106.07
11/22/2023,106.08,9059705,105.82,106.405,105.61
11/21/2023,105.85,7676531,105.76,106.045,105.41
11/20/2023,105.93,7339115,105.50,106.21,105.06
11/17/2023,105.61,8034836,105.47,105.65,105.14
11/16/2023,104.94,8611090,105.03,105.52,104.515
11/15/2023,104.92,8516339,104.99,105.72,104.84
11/14/2023,104.70,12872960,103.89,105.115,103.89
11/13/2023,102.64,6598125,102.31,102.87,102.13
11/10/2023,102.55,9576284,101.65,102.655,101.29
11/09/2023,101.09,12232890,101.95,102.115,100.90
11/08/2023,101.31,7494226,101.30,101.63,100.90
11/07/2023,101.08,7244512,100.64,101.235,100.395
11/06/2023,101.33,6899395,101.68,101.73,100.85
11/03/2023,101.60,10001210,101.63,102.15,101.55
11/02/2023,100.71,10739780,99.77,100.81,99.55
11/01/2023,98.68,14715340,98.46,98.875,97.79
10/31/2023,98.36,10540280,97.42,98.4691,97.27
10/30/2023,97.64,11242840,97.08,97.9672,96.71
10/27/2023,96.44,13062060,97.35,97.51,96.115
10/26/2023,97.30,15387380,97.77,98.46,97.2401
10/25/2023,97.71,10996000,98.83,98.92,97.665
10/24/2023,98.98,9324414,99.49,99.655,98.53
10/23/2023,98.24,12076900,98.55,99.62,98.19
10/20/2023,98.70,13641090,99.84,100.04,98.66
10/19/2023,99.73,12535100,100.86,101.45,99.52
10/18/2023,100.66,13582700,102.47,102.52,100.49
10/17/2023,103.15,10707200,102.37,103.82,102.33
10/16/2023,102.83,8344074,102.67,103.395,102.28
10/13/2023,101.75,9605414,102.77,103.15,101.30
10/12/2023,102.66,8102173,103.92,103.92,101.875
10/11/2023,103.60,7806551,103.25,103.65,102.79
10/10/2023,102.98,9658289,102.77,103.585,102.36
10/09/2023,102.36,11059730,101.17,102.48,100.98
10/06/2023,100.78,13842700,99.04,101.36,98.69
10/05/2023,99.42,10336350,99.87,100.13,99.01
10/04/2023,100.01,11394490,99.66,100.19,98.91
10/03/2023,99.69,12055520,100.04,100.78,99.275
10/02/2023,100.39,11079230,101.09,101.37,99.93
09/29/2023,101.38,11042000,102.54,102.63,101.04
09/28/2023,101.92,9804841,101.42,102.63,101.285
09/27/2023,101.49,12676500,101.35,101.805,100.69
09/26/2023,100.74,11490560,101.64,101.96,100.62
09/25/2023,102.30,7355703,101.35,102.34,101.3152
09/22/2023,101.79,10971240,101.95,102.44,101.74
09/21/2023,102.14,8931413,103.46,103.50,102.10
09/20/2023,103.84,8289916,104.85,105.33,103.78
09/19/2023,104.25,7360657,104.43,104.60,103.495
09/18/2023,104.69,6446704,104.57,105.29,104.35
09/15/2023,105.00,11446140,105.21,105.65,104.70
09/14/2023,105.61,10123900,105.22,105.63,104.99
09/13/2023,104.58,10646110,105.14,105.48,104.10
09/12/2023,105.28,8099496,105.12,105.87,105.01
09/11/2023,105.66,6308003,105.89,106.10,105.08
09/08/2023,105.63,6829536,106.20,106.33,105.405
09/07/2023,106.16,7561221,106.11,106.615,105.50
09/06/2023,106.51,8586633,106.66,107.31,105.91
09/05/2023,106.97,8452439,108.61,108.635,106.93
09/01/2023,108.80,7034227,108.98,109.135,108.345
08/31/2023,108.23,5593457,108.90,109.15,108.21
08/30/2023,108.72,7849616,108.36,109.0786,108.28
08/29/2023,108.23,9326470,107.33,108.285,107.01
08/28/2023,107.41,7673900,107.06,107.765,107.02
08/25/2023,106.54,13142480,106.20,106.91,105.31
08/24/2023,105.65,9483808,106.54,107.295,105.61
08/23/2023,106.95,7643256,105.86,107.07,105.86
08/22/2023,105.86,8152808,106.44,106.70,105.61
08/21/2023,106.11,6464708,106.22,106.45,105.36
08/18/2023,106.24,10763930,105.42,106.58,105.35
08/17/2023,106.04,10867830,107.32,107.50,106.005
08/16/2023,106.94,10281130,107.34,108.20,106.85
08/15/2023,107.54,6911664,108.22,108.34,107.415
08/14/2023,108.93,6113073,108.81,108.99,108.50
08/11/2023,108.89,5720489,108.48,109.165,108.42
08/10/2023,108.71,7259255,109.16,109.95,108.465
08/09/2023,109.01,7881704,109.08,109.50,108.60
08/08/2023,109.07,7669054,108.90,109.28,108.16
08/07/2023,109.57,8462591,108.65,109.72,108.60
08/04/2023,108.24,10631150,109.32,109.40,108.07
08/03/2023,108.90,7991777,109.19,109.45,108.73
08/02/2023,109.59,9906031,110.12,110.60,109.40
08/01/2023,110.75,9004496,110.24,111.12,110.06
07/31/2023,110.42,6587320,110.30,110.59,109.995
07/28/2023,110.16,7466858,110.35,110.37,109.74
07/27/2023,109.48,11837840,110.47,110.47,109.195
07/26/2023,110.43,10555280,110.04,110.54,109.87
07/25/2023,109.66,8768435,108.81,109.745,108.59
07/24/2023,109.80,6754882,109.51,110.155,109.44
07/21/2023,109.55,8993437,109.95,110.19,109.53
07/20/2023,110.07,10643900,109.76,110.345,109.37
07/19/2023,109.58,8563479,109.37,109.90,108.93
07/18/2023,109.63,8098214,109.07,110.00,109.02
07/17/2023,109.02,6517827,108.42,109.38,108.17
07/14/2023,108.61,9288269,108.85,108.89,108.055
07/13/2023,108.93,8964851,108.89,109.18,108.48
07/12/2023,108.79,13492920,109.86,109.88,108.67
07/11/2023,108.98,10283420,107.96,109.14,107.93
07/10/2023,107.71,11765370,106.23,107.71,106.22
07/07/2023,106.20,9359547,105.65,107.22,105.62
07/06/2023,105.96,11209510,105.92,106.29,105.34
07/05/2023,106.76,9504777,106.68,107.12,106.41
07/03/2023,107.34,6786819,106.91,107.55,106.465
06/30/2023,107.32,11431350,107.06,107.62,106.60
06/29/2023,106.41,10236140,105.27,106.44,105.19
06/28/2023,105.39,7866645,105.42,105.595,105.025
06/27/2023,105.39,8210160,104.36,105.5099,104.18
06/26/2023,104.14,7639179,103.24,104.34,103.11
06/23/2023,103.28,11246250,103.17,103.68,102.905
06/22/2023,104.07,11641830,104.43,104.55,103.89
06/21/2023,104.83,12206160,103.71,105.125,103.49
06/20/2023,104.25,9527540,104.36,104.66,103.84
06/16/2023,105.45,14331360,105.95,106.60,105.285
06/15/2023,105.62,12776560,104.01,105.825,103.95
06/14/2023,104.05,14953610,104.62,104.87,103.595
06/13/2023,104.33,14474160,103.32,104.415,103.19
06/12/2023,103.13,9906935,102.50,103.31,102.12
06/09/2023,102.40,9870982,102.69,102.76,101.73
06/08/2023,102.67,10074640,102.31,102.905,101.83
06/07/2023,102.49,13384320,100.93,102.56,100.58
06/06/2023,100.87,10509540,100.00,101.03,99.91
06/05/2023,100.24,9655636,101.15,101.15,100.11
06/02/2023,100.94,21451290,99.12,101.24,99.06
06/01/2023,98.09,12573720,97.08,98.31,96.7512
05/31/2023,96.85,13021510,97.81,97.95,96.525
05/30/2023,98.19,9828302,98.48,98.72,97.70
05/26/2023,98.34,10790510,97.90,98.72,97.78
05/25/2023,97.61,14259330,97.36,97.85,96.735
05/24/2023,97.29,11654870,98.27,98.295,97.15
05/23/2023,98.56,11744730,99.32,99.60,98.385
05/22/2023,99.76,9038745,99.82,100.38,98.95
05/19/2023,99.78,10028250,100.79,100.885,99.27
05/18/2023,100.02,10813050,99.14,100.18,98.855
05/17/2023,99.30,12387390,98.23,99.615,98.18
05/16/2023,97.62,9416185,98.49,98.59,97.62
05/15/2023,98.96,8433593,98.44,99.295,98.09
05/12/2023,98.48,8552536,98.84,99.145,97.745
05/11/2023,98.41,11545060,98.49,98.62,97.855
05/10/2023,99.01,12580500,100.00,100.12,97.88
05/09/2023,99.37,8068090,98.91,99.52,98.71
05/08/2023,99.15,7610199,99.90,100.07,98.79
05/05/2023,99.51,9231340,98.93,99.81,98.805
05/04/2023,98.03,15150060,99.01,99.215,97.49
05/03/2023,99.11,13371650,99.82,100.51,99.035
05/02/2023,99.49,12240500,100.18,100.36,98.36
05/01/2023,100.54,8551052,100.01,101.11,100.00
04/28/2023,100.00,10714960,98.92,100.16,98.92
04/27/2023,99.04,14421570,97.41,99.155,97.26
04/26/2023,97.12,16058810,98.35,98.61,96.92
04/25/2023,98.99,12306940,100.25,100.29,98.92
04/24/2023,100.85,6942092,100.61,101.20,100.445
04/21/2023,100.61,10668590,101.02,101.17,100.22
04/20/2023,100.84,9265132,100.43,101.2301,100.43
04/19/2023,101.02,7734385,100.74,101.19,100.57
04/18/2023,101.10,9924810,101.11,101.70,100.73
04/17/2023,100.62,8007231,100.08,100.645,99.94
04/14/2023,99.83,9254961,99.61,100.38,99.24
04/13/2023,99.95,12289360,99.62,100.14,98.56
04/12/2023,99.58,11277160,99.79,100.17,99.31
04/11/2023,99.25,9753250,98.95,99.71,98.87
04/10/2023,98.66,10568930,97.39,98.68,97.39
04/06/2023,97.77,10886020,97.83,98.17,97.34
04/05/2023,97.80,16606920,98.58,99.02,97.50
04/04/2023,99.09,18801870,101.42,101.42,98.7201
04/03/2023,101.36,11174150,100.96,101.77,100.63
03/31/2023,101.18,12006460,100.45,101.24,100.24
03/30/2023,99.86,8160225,100.14,100.34,99.54
03/29/2023,99.65,9387900,99.11,99.70,98.92
03/28/2023,98.22,9909054,97.53,98.61,97.53
03/27/2023,97.72,7668573,97.69,98.05,97.08
03/24/2023,96.91,15993230,95.79,96.98,95.19
03/23/2023,96.51,15857520,96.94,98.15,95.91
03/22/2023,96.79,14178360,98.65,99.14,96.75
03/21/2023,98.68,11495160,98.69,99.09,98.17
03/20/2023,97.55,14476370,96.71,97.79,96.71
03/17/2023,96.67,23170160,97.85,98.02,96.21
03/16/2023,98.28,24110000,96.40,98.57,96.13
03/15/2023,97.03,34251560,97.67,97.82,95.495
03/14/2023,99.48,15383970,99.70,100.49,98.32
03/13/2023,98.44,28616510,97.99,99.36,97.59
03/10/2023,99.00,27405280,100.72,101.23,98.685
03/09/2023,100.88,11018130,102.97,103.30,100.73
03/08/2023,102.39,11508800,102.23,102.64,101.65
03/07/2023,102.15,11034150,103.49,103.64,102.07
03/06/2023,103.48,9714963,103.74,104.18,103.33
03/03/2023,103.67,12097380,102.97,103.84,102.39
03/02/2023,102.56,10570470,100.76,102.755,100.76
03/01/2023,101.37,10365100,100.88,101.90,100.695
02/28/2023,100.97,10854250,101.07,101.60,100.87
02/27/2023,101.20,8677659,101.52,101.97,100.97
02/24/2023,100.31,9288384,99.85,100.47,99.40
02/23/2023,100.89,8995627,100.93,101.50,99.82
02/22/2023,100.42,8867098,100.76,101.25,100.00
02/21/2023,100.67,9805042,102.26,102.58,100.57
02/17/2023,103.03,8778990,102.29,103.09,101.89
02/16/2023,102.36,8838672,102.10,103.14,101.915
02/15/2023,103.43,6005678,102.22,103.455,102.02
02/14/2023,102.79,7722300,102.71,103.26,101.725
02/13/2023,103.07,5781413,102.34,103.13,102.16
02/10/2023,102.14,7710516,101.19,102.22,101.08
02/09/2023,101.42,8882518,102.84,103.08,101.135
02/08/2023,102.34,7429670,102.39,102.83,102.00
02/07/2023,102.92,10946130,102.30,103.185,101.25
02/06/2023,102.60,10260900,102.35,102.9923,102.185
02/03/2023,102.85,13567820,102.72,103.70,102.58
02/02/2023,103.39,13459840,102.97,103.99,102.33
02/01/2023,102.59,16673660,101.44,103.325,100.98
01/31/2023,101.85,10367550,100.45,101.88,100.09
01/30/2023,100.15,10057930,100.51,101.49,100.065
01/27/2023,101.14,14187330,100.50,101.615,100.42
01/26/2023,100.72,14985520,100.88,100.88,99.47
01/25/2023,100.17,11728320,99.63,100.435,98.795
01/24/2023,100.73,11341180,99.51,101.025,98.99
01/23/2023,100.07,11113560,99.30,100.61,98.875
01/20/2023,98.99,12816600,97.71,99.02,97.31
01/19/2023,97.63,17155790,99.07,99.32,97.62
01/18/2023,99.68,15025990,101.94,102.165,99.62
01/17/2023,101.59,9275086,102.40,102.54,101.48
01/13/2023,102.46,14206880,101.71,102.54,101.45
01/12/2023,102.58,9883217,102.35,102.98,101.49
01/11/2023,101.98,7395403,101.60,102.00,101.035
01/10/2023,101.01,9166198,100.13,101.07,100.07
01/09/2023,100.46,12846690,101.16,102.065,100.325
01/06/2023,100.91,16270440,99.21,101.1898,99.03
01/05/2023,98.22,9649569,98.73,98.96,97.95
01/04/2023,99.29,12236000,98.74,99.61,98.52
01/03/2023,98.42,11407710,98.78,98.94,97.51
12/30/2022,98.21,6874386,98.01,98.395,97.285
12/29/2022,98.60,8308994,97.85,98.90,97.77
12/28/2022,97.40,6803903,98.87,99.10,97.38
12/27/2022,98.69,5213773,98.54,99.18,98.16
12/23/2022,98.39,6142448,97.80,98.53,97.37
12/22/2022,97.81,11024800,98.39,98.47,96.30
12/21/2022,99.07,8220939,98.38,99.2399,98.05
12/20/2022,97.24,9294162,96.91,97.87,96.80
12/19/2022,97.12,8814778,97.37,98.27,96.65
12/16/2022,98.10,17357140,97.59,98.305,97.135
12/15/2022,98.52,11588870,99.60,100.045,98.01
12/14/2022,100.96,10428900,101.27,102.28,100.38
12/13/2022,101.15,17589510,103.23,103.31,100.405
12/12/2022,100.77,7043316,99.30,100.80,99.22
12/09/2022,99.07,7208049,99.84,100.26,99.04
12/08/2022,99.89,6462406,99.66,100.50,99.53
12/07/2022,99.30,7173701,99.25,100.00,99.11
12/06/2022,99.43,8854732,100.85,100.90,98.675
12/05/2022,100.62,11070760,101.40,101.52,100.44
12/02/2022,102.33,10768070,100.66,102.69,100.66
12/01/2022,101.75,13848740,102.10,102.3593,100.965
11/30/2022,101.72,18295430,100.05,101.74,98.94
11/29/2022,100.07,5563377,99.68,100.23,99.38
11/28/2022,99.46,7870228,100.85,100.94,99.14
